gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,HighCharge,LowTenureHighCharge
0,0,1,0,1.5663126948626918,1,2,0,2,2,2,2,2,2,2,0,1,0.9367141725675209,1.847736842496501,1.0153484685683423,1,0
1,0,1,1,0.22158255044939748,1,2,1,0,0,2,2,2,0,2,1,0,0.9931813869183589,0.5776653940313918,1.092611569560887,1,0
0,0,0,0,0.506828338658278,1,0,1,2,2,0,0,2,2,1,1,2,1.1725478325033731,0.9590076535674225,1.24813534435677,1,0
0,0,1,0,0.9958211184449305,1,2,1,0,0,2,0,2,2,1,1,1,1.1874950363021244,1.618698559037699,1.4350617575181284,1,0
0,0,0,0,1.0773199150760393,1,2,0,2,2,2,2,0,2,1,0,1,0.4932804598712345,1.0917984380768289,0.6686585985238382,0,0
0,1,0,0,0.9550717201293761,1,2,0,2,0,2,2,0,2,2,0,0,0.27405480415621686,0.7701384176153547,0.3858705649873775,0,0
1,0,1,0,0.8735729234982674,0,1,0,0,2,0,0,0,0,0,0,2,-1.1492511575693156,-0.299065819001255,-0.9769288931718172,0,0
0,0,1,1,-0.43040782259947247,1,0,2,1,1,1,1,1,1,0,0,0,-1.526252853382263,-0.8120781729904317,-1.295573179495262,0,0
0,0,1,1,-0.1044126360750375,1,2,1,0,2,2,2,2,2,0,1,2,1.4117030932833927,0.41340739068738874,1.4811061469120295,1,0
1,0,0,0,-0.2266608310217006,1,0,2,1,1,1,1,1,1,2,0,1,-1.4996800466289273,-0.8050683665600991,-1.39228734344629,0,0
1,0,1,1,-1.163896992279451,1,0,1,0,0,0,0,0,0,0,1,3,0.15115557292204007,-0.8864172800556842,-0.0770316223303771,0,0
1,0,0,0,-0.9194006023861249,1,0,1,2,0,2,0,0,0,0,1,3,0.4932804598712345,-0.6216487606855313,0.6981038504247521,0,0
0,1,0,0,-1.1231475939638966,1,0,1,0,0,0,0,0,0,0,1,3,0.1345475687012054,-0.8716505404908454,-0.20454012349011905,0,0
0,0,1,0,-1.2046463905950056,1,2,1,0,2,0,0,0,2,0,1,1,0.8802469582166829,-0.9048537301969042,0.045923003787945706,1,1
1,0,1,1,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,0,1.7139687701025839,2.6525680974098735,1.7957282898306963,1,0
1,0,0,1,-1.2046463905950056,1,0,1,0,0,0,0,0,0,0,0,2,0.15447717376620732,-0.9148959920735876,-0.14100402261283107,0,0
0,0,1,1,0.506828338658278,1,0,2,1,1,1,1,1,1,2,1,0,-1.494697645362677,-0.6220662726672752,-1.3110096421454263,0,0
0,0,0,0,-0.4711572209150268,1,0,0,2,0,2,2,0,0,1,1,2,-0.15775330558548495,-0.45859934465710284,-0.06990705136192892,0,0
0,0,1,1,1.0773199150760393,1,0,2,1,1,1,1,1,1,2,0,3,-1.4747680402976753,-0.44644754855687085,-1.2402058365027384,0,0
0,0,1,1,-1.163896992279451,1,0,1,0,0,2,0,0,0,0,1,2,0.29066280837705155,-0.8685961107296659,0.1883474908617982,0,0
0,0,0,0,-0.9194006023861249,1,2,1,0,0,0,0,0,2,0,0,2,0.7125061155862527,-0.6464797364418823,0.5300294204801506,0,0
0,0,0,0,-0.715653610808353,1,2,0,0,0,0,0,0,0,0,1,2,-0.5281117997100984,-0.7129740131133142,-0.5517730953983456,0,0
1,0,0,0,-0.9601500007016792,0,1,0,2,0,2,2,0,2,1,0,3,-0.47164458535926057,-0.8078810788581636,-0.42454409854503783,0,0
0,0,1,1,0.6290765336049412,0,1,0,2,2,0,2,0,0,2,0,3,-0.8503070815942914,-0.14203736523587088,-0.6202043476055963,0,0
0,0,1,0,-0.9194006023861249,1,0,2,1,1,1,1,1,1,0,1,0,-1.4963584457847605,-0.9291133737677107,-1.3830443122167195,0,0
0,0,1,0,0.3845801437116149,1,2,0,2,2,0,2,0,0,0,1,1,0.04652514633078186,0.18720379384148012,0.1342641209923637,0,0
0,0,0,0,0.14008375381828872,1,2,1,0,2,0,0,2,2,0,1,2,1.1343494227954536,0.5773797279386196,1.2560458345266667,1,0
1,0,1,1,1.0773199150760393,1,0,2,1,1,1,1,1,1,2,0,3,-1.5113056495835118,-0.5071625804283734,-1.3155492900323291,0,0
0,0,1,1,0.5883271352893868,1,0,0,0,2,0,2,0,2,2,0,0,-0.039836475617558785,0.3100182394186885,0.10853878560746195,0,0
1,0,0,0,-1.0823981956483424,1,0,0,2,0,0,0,0,2,0,1,0,-0.1942909148713213,-0.8636518898932244,-0.3676070261708843,0,0
1,0,0,1,0.8735729234982674,1,0,1,2,2,0,2,2,2,1,1,2,1.356896679354638,1.5491059039754302,1.5250300457521908,1,0
1,0,1,1,1.607062093178246,1,2,0,2,2,2,2,2,2,2,1,1,0.8951941620154341,1.8955309772487694,1.0235904058903866,1,0
1,0,0,0,-1.163896992279451,1,0,1,2,2,0,2,0,2,0,1,3,0.9931813869183589,-0.8531701417199683,0.4180591276816586,1,1
1,1,1,1,1.3625657032849199,1,2,0,2,2,2,2,2,0,2,0,1,0.47833325607248367,1.2537491383638257,0.5759229971575347,0,0
1,1,1,0,-0.1044126360750375,1,2,1,0,0,0,0,0,0,0,0,3,0.4285092434099796,0.021803126126388146,0.5405466671384023,0,0
0,0,0,0,-0.43040782259947247,1,2,0,2,0,0,2,0,0,0,1,3,-0.1976125157154883,-0.46073085319547985,-0.1581833116912394,0,0
0,0,0,0,0.5883271352893868,1,0,2,1,1,1,1,1,1,2,0,3,-1.4897152440964267,-0.5518363624749764,-1.2283439464247896,0,0
0,1,0,0,-0.2266608310217006,1,2,1,0,2,2,0,0,0,0,1,0,0.7125061155862527,0.04360164643638845,0.864451852122451,0,0
0,0,1,0,0.832823525182713,1,0,1,0,0,2,0,2,2,1,1,0,0.9915205864962751,1.1858924541730187,1.088421044291184,1,0
0,0,1,1,0.01783555887162562,1,2,1,0,0,0,0,0,2,0,0,1,0.7025413130537519,0.1950705985501292,0.70097362726087,0,0
0,0,0,0,-1.2453957889105598,1,0,0,2,0,0,0,0,0,0,0,3,-0.46666218409300997,-0.9575481371559568,-0.599391085165283,0,0
0,0,1,1,0.5475777369738324,1,2,1,2,0,2,2,0,2,2,0,3,1.1509574270162883,1.0232825244411627,1.2820920810748557,1,0
1,0,0,0,1.3218163049693654,1,2,1,0,2,2,0,2,2,2,0,1,1.331984673023386,1.902980269975675,1.3464794721358213,1,0
1,0,1,0,0.22158255044939748,1,0,2,1,1,1,1,1,1,2,0,0,-1.4814112419860093,-0.6848688644474974,-1.3177328846514529,0,0
1,0,0,0,-0.26741022933725495,1,0,1,0,2,2,0,2,0,0,0,2,0.8237797438658448,0.014705422436741082,0.8886928721485601,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,1,3,-0.6676190351651098,-0.9918939912331042,-1.2069380068588365,0,0
1,1,1,0,1.5663126948626918,1,2,1,2,2,2,2,2,2,2,1,0,1.6624839570179963,2.51155891915456,1.7018155899567529,1,0
1,0,0,0,-1.163896992279451,1,2,1,0,2,0,0,0,2,0,1,2,0.8320837459762621,-0.8498520201808453,0.4674700353167,1,1
0,0,0,0,1.5255632965471373,1,2,1,2,2,2,2,2,2,2,1,0,1.6159815451996595,2.4775646541146705,1.7174816575066807,1,0
1,0,1,1,1.2403175083382567,0,1,0,2,2,2,0,2,2,2,0,2,-0.19927331613757165,0.6178124672232973,-0.04590438664307043,0,0
1,0,1,1,-0.43040782259947247,1,0,2,1,1,1,1,1,1,1,0,3,-1.4897152440964267,-0.8270866300183854,-1.344158912168359,0,0
1,0,0,0,0.9550717201293761,1,2,1,0,2,0,2,0,2,0,1,2,0.9782341831196075,1.2405645494666484,1.0003638324737043,1,0
0,0,1,1,1.0365705167604848,1,0,2,1,1,1,1,1,1,2,0,1,-1.5096448491614283,-0.5371355458546234,-1.342763927611127,0,0
0,0,0,0,-1.1231475939638966,1,2,1,0,0,2,0,2,2,0,1,2,1.1791910341917071,-0.7857309695109054,0.861666547884115,1,1
1,0,0,0,1.2810669066538112,1,0,1,2,2,0,0,2,2,1,1,1,1.1725478325033731,1.8906526793568135,1.3829436525792822,1,0
0,0,0,0,1.2403175083382567,1,2,0,2,2,2,2,0,2,2,1,1,0.5082276636699858,1.1837609456346418,0.6125072059378935,0,0
0,0,1,1,-0.6341548141772443,1,0,2,1,1,1,1,1,1,1,0,3,-1.469785639031425,-0.8278117824077302,-1.1812145210959286,0,0
1,1,1,0,1.4848138982315828,1,2,1,2,0,2,2,2,2,1,1,3,1.5130119190304843,2.332907739597805,1.615887980321485,1,0
1,0,1,1,1.5255632965471373,1,2,0,2,2,2,2,0,2,1,0,0,0.44345644720873045,1.3817934708702477,0.5683704178233651,0,0
0,0,0,0,-1.041648797332788,1,0,0,0,0,0,0,2,2,0,1,2,0.06147235012953269,-0.8102982534893128,-0.06778752868342382,0,0
1,0,0,0,-0.3489090259683637,1,0,0,2,0,0,2,0,0,0,0,2,-0.33379815032633253,-0.4189796550210844,-0.1765078867082084,0,0
0,0,0,0,-1.0823981956483424,1,0,0,2,2,0,0,0,0,0,0,3,-0.32715494863799877,-0.869716800785926,-0.4321170096489893,0,0
1,0,0,0,-0.9194006023861249,1,2,1,0,2,0,0,0,0,0,1,0,0.5215140670466537,-0.6649601352127594,0.40494039783996477,0,0
0,1,0,0,-0.1044126360750375,1,2,1,0,2,0,0,2,2,0,1,2,1.1526182274383718,0.29248273618544235,1.190667966271534,1,0
0,1,1,1,1.607062093178246,1,2,0,2,2,2,2,2,2,2,1,1,0.7656517290929234,1.812358195622408,0.9387585609304709,0,0
1,0,1,0,1.607062093178246,1,2,0,0,2,2,2,2,2,2,1,1,0.6792901071445833,1.7252739859565505,0.849937265930168,0,0
0,1,1,0,-1.163896992279451,1,2,1,2,0,0,0,2,2,0,1,2,1.1492966265942046,-0.8588395149457546,0.3336351927820518,1,1
0,0,0,1,-0.6749042124927986,1,0,1,0,0,0,0,2,0,0,1,2,0.5314788695791545,-0.4349549819014978,0.5841352130245242,0,0
1,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.4797504415639258,-1.002639431184304,-1.6069700239703455,0,0
0,0,1,0,-0.14516203439059186,1,0,2,1,1,1,1,1,1,0,0,3,-1.4996800466289273,-0.7597793036982943,-1.3165036949811297,0,0
1,0,0,0,-0.7971524074394618,1,0,2,1,1,1,1,1,1,0,1,2,-1.4814112419860093,-0.9010301994167226,-1.3533709947176504,0,0
0,1,1,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,1,3,-1.466464038187258,-1.002463636665675,-1.6004255328928565,0,0
0,0,1,0,1.5255632965471373,1,2,1,0,0,2,0,2,2,1,1,2,1.0845254101329496,2.057086139868851,1.2765350491695324,1,0
0,0,1,1,1.4848138982315828,1,2,1,2,2,2,2,2,0,1,1,1,1.331984673023386,2.167968532494114,1.4404488730799434,1,0
1,0,1,1,0.5475777369738324,1,0,0,2,0,2,2,2,2,2,0,3,0.5314788695791545,0.6787911908727433,0.7363581096823371,0,0
1,0,0,1,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,1,2,-0.6842270393859445,-0.9921137343813905,-1.2151186207056976,0,0
1,1,1,0,0.1808331521338431,1,2,1,0,0,0,0,2,0,0,1,2,0.6875941092550005,0.38205004342693494,0.7891748276376314,0,0
0,0,1,1,0.34383074539606057,1,0,2,1,1,1,1,1,1,2,0,0,-1.5046624478951778,-0.658170071930713,-1.3149610649414358,0,0
1,0,1,0,-1.2861451872261143,1,0,1,2,0,0,0,2,2,0,1,2,0.9965029877625257,-0.9698757277748178,-0.38724049940335104,1,1
1,0,1,0,1.2403175083382567,1,2,0,0,0,2,2,2,2,2,0,1,0.4916196594491511,1.200769065312001,0.6322940656799888,0,0
0,0,0,1,-1.2861451872261143,1,2,2,1,1,1,1,1,1,0,0,3,-1.3153311997776624,-1.0004639740162695,-1.5259819468864204,0,0
1,0,1,1,0.34383074539606057,1,2,0,2,2,2,0,2,0,0,1,1,0.31723561513038695,0.31718186605282167,0.41410905985274565,0,0
1,0,1,1,1.607062093178246,0,1,0,2,2,2,2,0,2,2,1,1,-0.31719014610549784,0.8250742046869276,-0.06821897201644343,0,0
0,1,0,0,-0.6749042124927986,1,0,0,0,0,0,2,2,0,0,0,2,-0.18598691276090396,-0.561636906888545,0.029297109175648536,0,0
1,0,0,1,-0.7971524074394618,1,0,0,2,0,0,0,0,0,0,1,1,-0.42846377438509026,-0.71688544115281,-0.37403465133627534,0,0
0,0,1,0,1.4440644999160286,1,0,0,0,2,0,2,2,0,2,0,0,-0.02987167308505807,0.8897006645979262,0.11011711056161197,0,0
0,0,0,1,-0.43040782259947247,0,1,0,0,0,2,0,2,2,1,1,1,-0.516486196755514,-0.5583407596642506,-0.4741684134978232,0,0
0,0,0,0,-1.041648797332788,1,0,1,0,0,0,0,2,0,0,1,3,0.5082276636699858,-0.7801494935444335,0.21280752626391305,0,0
1,0,1,1,-0.9601500007016792,1,0,1,0,0,2,2,2,2,0,0,2,1.2655526561400472,-0.5851274494403496,1.2339935527675878,1,1
1,1,1,0,-1.163896992279451,1,2,1,0,0,0,0,0,0,0,0,2,0.33052201850705487,-0.8759575061972568,0.07872726531385876,0,0
0,0,1,0,1.5663126948626918,1,2,0,0,2,2,2,2,2,2,1,1,0.6078756889949939,1.5789250491978801,0.7373666652665305,0,0
0,0,1,1,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,0,1.6873959633492484,2.713678666948291,1.8580578435515749,1,0
1,0,1,1,0.7920741268671586,1,0,2,1,1,1,1,1,1,2,0,3,-1.5212704521160125,-0.5480787546392808,-1.2903493978558882,0,0
0,1,0,0,0.8735729234982674,1,2,0,0,2,0,2,2,0,1,0,3,0.23585639444829687,0.696238796846675,0.3704628289362848,0,0
1,0,1,1,1.2403175083382567,1,0,2,1,1,1,1,1,1,2,0,3,-1.5046624478951778,-0.4509083344670826,-1.289229869274605,0,0
0,1,1,0,1.1180693133915935,1,2,1,0,2,2,0,2,2,0,1,2,1.358557479776722,1.8016347299860371,1.4922890590189235,1,0
0,0,1,1,-0.43040782259947247,1,0,1,0,0,0,0,0,2,0,1,2,0.5032452624037357,-0.22466078899151656,0.6060282931507532,0,0
1,0,1,1,-1.0008993990172337,1,2,2,1,1,1,1,1,1,1,0,3,-1.348547208219332,-0.921993695763235,-1.2000299329437092,0,0
1,1,1,0,-0.2266608310217006,1,2,1,2,0,2,0,0,0,1,1,2,0.6942373109433345,-0.035923398928420655,0.6529829841810906,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,2,0,1,3,-0.30888614399508046,-0.9871475392301204,-1.0302367477666359,0,0
0,0,0,0,0.7920741268671586,0,1,0,2,2,0,2,0,0,2,0,3,-0.860271884126792,-0.14052113751269554,-0.7177990392984038,0,0
1,1,0,0,-0.9601500007016792,1,2,1,0,0,0,0,0,2,0,1,2,0.6261444936379119,-0.6643668287123864,0.644007682131963,0,0
0,0,1,1,0.01783555887162562,1,0,2,1,1,1,1,1,1,1,0,3,-1.49137604451851,-0.7569885657150583,-1.383927993498573,0,0
0,0,1,1,0.3030813470805062,1,2,2,1,1,1,1,1,1,2,1,3,-1.3352608048426642,-0.5612853178512869,-1.1237351782212488,0,0
1,1,0,0,-1.0823981956483424,1,0,1,2,0,0,0,2,0,0,1,0,0.6693253046120825,-0.7903016269952603,0.4125898029954717,0,0
1,0,0,0,-1.1231475939638966,1,0,0,0,0,2,0,2,2,0,1,2,0.16776357714287476,-0.8593888728164703,-0.05238070593850232,0,0
0,0,1,1,-1.1231475939638966,1,0,1,0,2,0,0,0,2,0,1,2,0.6178404915274947,-0.833986564874575,0.26284561429387987,0,0
0,0,0,0,-0.7971524074394618,1,2,1,0,0,0,0,0,0,0,1,3,0.33218281892913826,-0.5723823468397446,0.39447558662027915,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,0,2,-0.6377246275676074,-0.9914984535661888,-1.1922129019344863,0,0
1,0,0,0,-0.715653610808353,1,2,1,2,0,0,0,2,0,0,1,0,0.7556869265604227,-0.46569704834675,0.5989324998357582,0,0
1,0,1,1,-0.7971524074394618,1,0,2,1,1,1,1,1,1,1,0,3,-1.494697645362677,-0.915577195833275,-1.4307362285265373,0,0
0,0,0,0,-0.8379018057550162,1,2,0,0,0,0,2,2,2,1,1,3,0.360416426104557,-0.6361078598427693,0.20918917783164764,0,0
1,0,0,0,-0.5526560175461356,1,0,0,0,0,0,0,0,0,0,1,0,-0.6642974343209428,-0.6310977160618418,-0.5249202304460238,0,0
1,0,1,1,0.9550717201293761,1,2,2,1,1,1,1,1,1,1,1,3,-1.3468864077972482,-0.38243636946107407,-1.119678125825651,0,0
1,0,0,0,1.607062093178246,1,0,2,1,1,1,1,1,1,2,0,0,-1.4996800466289273,-0.38135962803447127,-1.2987177704284154,0,0
0,0,1,1,-0.1044126360750375,1,0,0,0,2,2,2,2,2,2,0,0,0.5248356678908205,0.02964795652020892,0.5593884680631087,0,0
1,1,1,0,-0.9194006023861249,1,0,1,2,0,0,0,0,0,0,0,2,0.34214762146163896,-0.6949990235834954,0.20161495913707117,0,0
1,0,0,0,-0.5119066192305812,1,0,2,1,1,1,1,1,1,1,1,3,-1.5046624478951778,-0.8288445752046757,-1.2934966924194335,0,0
1,0,0,0,-1.1231475939638966,1,0,0,0,0,0,2,0,0,0,1,2,-0.5247901988659314,-0.9163023482226198,-0.7586403680508464,0,0
1,0,0,0,-0.9601500007016792,1,0,2,1,1,1,1,1,1,1,1,2,-1.498019246206844,-0.939287481533366,-1.402945514629629,0,0
1,0,0,0,0.058584957187179994,0,1,0,0,0,0,0,0,0,0,1,0,-1.326956802732247,-0.6368769608617713,-1.1443446243391389,0,0
1,0,1,0,-0.2266608310217006,1,0,0,2,0,0,0,0,0,1,0,1,-0.5413982030867661,-0.38678728379714267,-0.2800160250534212,0,0
1,0,0,0,-0.3489090259683637,1,2,1,0,0,0,0,2,2,0,1,2,0.9666085801650229,0.009233818044412298,1.0988170895620544,1,0
0,1,1,0,0.058584957187179994,1,0,0,0,0,2,2,2,0,1,0,0,-0.02655007224089085,-0.08593693947838055,0.027680234909445704,0,0
1,0,1,1,-0.4711572209150268,1,2,0,2,0,0,0,2,2,1,1,0,0.36207722652664087,-0.330533037835852,0.3635167440881316,0,0
1,0,1,1,-1.041648797332788,1,0,0,0,0,0,0,0,0,0,0,2,-0.6726014364313602,-0.8649923230977707,-0.5768262253043578,0,0
0,0,0,0,0.5475777369738324,1,0,0,0,0,0,0,0,0,0,0,0,-0.6659582347430262,-0.05842509731293685,-0.43152024754465884,0,0
1,0,1,1,-1.1231475939638966,1,2,1,0,2,0,0,0,0,0,1,2,0.5032452624037357,-0.8424247017687686,0.1581337570540578,0,0
1,0,0,0,1.3218163049693654,1,2,1,2,0,2,2,2,2,1,1,1,1.4947431143875662,2.12571192507866,1.5977482659291071,1,0
1,0,0,0,-1.2453957889105598,1,0,1,0,0,0,0,0,0,0,0,3,0.18935398262996006,-0.9548452964320355,-0.5323100516210219,0,0
1,0,1,1,1.3218163049693654,1,2,0,2,2,2,0,0,2,1,0,1,0.24748199740288143,1.0336763753551046,0.36579740006968103,0,0
0,1,1,0,-0.3489090259683637,1,2,1,0,0,0,0,2,2,0,1,2,0.9483397755221049,-0.016607976194055494,1.0218538744907852,1,0
1,0,0,0,0.4253295420271693,1,0,1,2,0,0,0,0,0,0,1,2,0.3388260206174722,0.3941139422678523,0.43721663792667137,0,0
1,0,1,1,-0.5934054158616899,1,0,0,2,0,2,2,2,2,0,0,2,0.6062148885729105,-0.3035485792262953,0.833220974823626,0,0
1,0,1,1,0.26233194876495186,0,1,0,0,0,0,0,0,0,1,1,1,-1.320313601043913,-0.5951037883725473,-1.166239452970702,0,0
1,0,0,0,-0.43040782259947247,1,2,1,0,2,0,0,0,0,0,1,3,0.4600644514295651,-0.3083389798589365,0.3351432711607773,0,0
1,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,2,0,0,2,0.48497645776081716,-0.9766438167420356,-0.6392034058866739,0,0
1,0,0,1,-0.30815962765280935,1,0,2,1,1,1,1,1,1,0,0,3,-1.4681248386093417,-0.8093753322665103,-1.3623696699491978,0,0
0,0,0,0,-0.14516203439059186,1,2,0,2,2,0,2,0,0,0,0,3,0.0814019551945346,-0.22006815719233314,0.022990016303911606,0,0
0,0,0,0,-0.14516203439059186,1,2,0,0,0,0,0,2,2,1,1,1,0.19931878516246077,-0.09745148044858234,0.32730885140714555,0,0
0,0,1,1,-1.2861451872261143,1,0,2,1,1,1,1,1,1,2,0,3,-1.4830720424080928,-1.0026833798139612,-1.6086061467397177,0,0
0,0,1,1,1.607062093178246,1,0,0,2,2,2,2,0,2,2,1,2,0.31059241344205296,1.2901386037200355,0.4061221552574442,0,0
1,1,0,0,0.9143223218138218,0,1,0,0,0,2,0,2,2,1,1,0,-0.4965565916905126,0.1940817543828409,-0.338478197580454,0,0
1,0,1,0,0.6290765336049412,1,2,1,2,2,2,0,2,0,2,1,0,1.0596134038016976,0.9543930474534104,1.0458360952637218,1,0
0,0,1,0,1.5255632965471373,1,2,0,2,2,2,2,2,2,2,1,1,0.9898597860741917,2.0028315565569654,1.21963945596418,1,0
0,0,0,0,-1.0008993990172337,1,0,1,0,0,0,0,2,0,0,1,0,0.5015844619816519,-0.7130838846874573,0.5282610857698189,0,0
1,1,0,0,-0.9194006023861249,1,0,1,0,0,0,0,0,2,0,1,2,0.47335085480623307,-0.6628725753040396,0.4190705490299978,0,0
1,0,0,0,1.2810669066538112,1,2,1,0,2,0,2,2,2,1,1,1,1.3502534776663047,2.022190927920988,1.5336179740787,1,0
1,0,1,1,-0.2266608310217006,1,0,0,2,2,0,0,0,0,0,1,1,-0.34044135201466647,-0.3478707722356404,-0.1765312598906281,0,0
0,0,0,0,0.6290765336049412,1,2,0,2,2,2,0,2,2,1,1,1,0.6128580902612445,0.6970298721805055,0.6547693631231605,0,0
0,0,1,1,0.506828338658278,1,2,2,1,1,1,1,1,1,1,1,1,-1.298723195556828,-0.4769478975390082,-1.0761193210816398,0,0
0,0,0,0,-0.8379018057550162,1,2,1,0,0,0,0,0,2,0,1,2,0.7158277164304193,-0.5427389961359239,0.7439496122210772,0,0
1,0,1,0,1.5663126948626918,1,2,2,1,1,1,1,1,1,2,0,0,-1.3468864077972482,-0.2510299667858716,-1.1550138328586206,0,0
0,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,0,2,0.18271078094162607,-0.9806431420408461,-0.7880905778995464,0,0
1,0,1,1,1.5255632965471373,1,0,2,1,1,1,1,1,1,2,0,1,-1.4930368449405937,-0.41381569103635657,-1.3146455818453966,0,0
0,1,0,0,-0.14516203439059186,1,2,0,2,2,0,0,0,0,0,1,0,-0.21422051993632296,-0.25617195645577084,-0.06661497403204052,0,0
0,0,1,1,1.0365705167604848,1,0,1,0,2,2,0,2,0,0,1,2,0.8819077586387661,1.4106677205550664,1.1153025516626713,1,0
0,0,0,0,-1.1231475939638966,1,0,0,2,0,0,2,2,0,0,1,2,-0.021567670974640726,-0.8566420834628916,-0.01829481490991412,0,0
1,0,0,0,-1.0823981956483424,1,0,2,1,1,1,1,1,1,0,0,3,-1.473107239875592,-0.9635910737338298,-1.4306193626144392,0,0
0,0,1,1,1.5663126948626918,0,1,0,2,2,0,2,2,2,2,0,0,-0.176022110228403,0.800221254615748,-0.06790114832018598,0,0
1,0,1,1,1.4440644999160286,0,1,0,2,2,0,0,2,0,1,0,3,-0.6709406360092768,0.2996463628195756,-0.5265954778903158,0,0
1,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,0,3,0.18603238178579282,-0.980599193411189,-0.7864544551301743,0,0
1,0,1,1,0.7105753302360499,1,0,0,2,0,0,2,2,2,1,0,2,0.3487908231499729,0.7575691095333789,0.6413353482753219,0,0
0,0,0,0,0.26233194876495186,1,0,0,0,0,0,2,0,2,1,0,2,-0.18930851360507095,-0.04073577387589037,-0.13433682232763902,0,0
1,0,0,0,1.3625657032849199,1,0,1,2,0,2,2,2,2,2,1,0,1.3502534776663047,1.9964370309418347,1.40126146520593,1,0
1,0,1,1,1.4033151016004741,1,0,0,2,2,0,2,0,0,1,0,3,-0.1643965072738189,0.7437033168765139,-0.01957002824486577,0,0
1,0,1,0,1.3625657032849199,1,0,0,2,2,2,2,2,2,2,1,0,0.6942373109433345,1.4474307492633633,0.7911586104298751,0,0
0,0,0,0,-0.9601500007016792,1,0,1,0,2,2,0,0,0,0,0,2,0.5165316657804031,-0.7242468366204009,0.19816422747803145,0,0
1,1,0,0,0.26233194876495186,1,2,1,0,0,0,0,2,2,0,1,0,1.0180933932496108,0.6404240371819568,1.1335765177973676,1,0
0,0,0,0,-0.8379018057550162,1,0,0,0,2,0,0,0,0,0,1,2,-0.5181469971775976,-0.7428151326505925,-0.4019656043277012,0,0
1,0,0,0,-0.6341548141772443,1,0,2,1,1,1,1,1,1,2,0,3,-1.522931252538096,-0.8606853573913594,-1.3171945023726424,0,0
1,1,0,0,-0.26741022933725495,1,0,2,1,1,1,1,1,1,1,0,1,-1.5179488512718458,-0.7900379352173166,-1.3304955745162423,0,0
1,0,1,0,-0.8379018057550162,1,0,0,0,0,2,2,2,2,0,1,2,0.3039492117537195,-0.6857917856702999,-0.07537032844147595,0,0
0,1,0,0,-0.6749042124927986,1,2,0,2,0,0,0,0,0,0,1,2,-0.36203175750175154,-0.6209236082961865,-0.2303651985753081,0,0
1,0,1,0,0.9550717201293761,1,2,1,0,2,0,0,2,2,1,0,1,1.1725478325033731,1.4558469118427282,1.281576021448085,1,0
0,0,0,0,0.7105753302360499,1,0,1,0,0,2,2,0,2,2,1,0,0.8204581430216781,0.8801418376474724,0.8202822660705822,0,0
0,0,1,1,1.2810669066538112,1,0,0,2,0,0,2,2,0,1,0,3,0.02659554126577995,0.7762033285080564,0.10636515455648508,0,0
1,0,0,0,-0.7971524074394618,1,0,1,2,0,0,0,0,0,0,1,1,0.29066280837705155,-0.5911923603330512,0.2944383658643771,0,0
1,0,0,1,-1.0823981956483424,1,0,2,1,1,1,1,1,1,0,0,3,-1.5046624478951778,-0.9625582809368842,-1.4196339668772255,0,0
1,0,1,1,-1.2861451872261143,1,0,2,1,1,1,1,1,1,1,0,3,-1.5345568554926803,-1.0033645835736487,-1.6339660496649873,0,0
1,0,0,0,1.4848138982315828,1,2,0,2,2,2,2,0,2,2,1,1,0.5480868737999891,1.428950350492486,0.6543853751262668,0,0
1,0,1,1,-0.715653610808353,1,0,2,1,1,1,1,1,1,0,1,2,-1.494697645362677,-0.8850328982214806,-1.3524506756598784,0,0
1,0,0,0,-0.715653610808353,1,0,1,0,0,2,0,2,0,0,0,2,0.6743077058783327,-0.4755195670751473,0.5532233199664215,0,0
0,0,0,0,-0.7564030091239073,1,0,0,0,0,0,2,0,2,1,0,1,-0.1959517152934047,-0.6719699416430921,-0.25558715389453257,0,0
1,0,1,1,1.4848138982315828,1,2,1,0,2,2,0,2,2,2,1,2,1.3286630721792192,2.1956341948633584,1.4698757097462236,1,0
1,0,0,0,-0.5934054158616899,1,2,0,0,0,2,2,2,2,1,1,1,0.5646948780208239,-0.38516118449982406,0.5134020292737074,0,0
1,1,1,0,-0.4711572209150268,1,0,1,0,0,0,0,0,0,0,1,2,0.13620836912328876,-0.36349451007879574,0.25196291890366174,0,0
0,0,0,0,-0.30815962765280935,1,2,1,0,0,0,0,2,0,0,1,3,0.651056499969164,-0.0939575643908302,0.6863706762989398,0,0
